username,rating,comment,date;;;;
"stroomz,1,""widget promo mengambang selalu muncul, ganggu banget, ciri aplikasi develover amatir!"",2025-12-07 17:07:04";;;;
Andy Wijaya,5,bisa di andalkan,2025-12-07 17:03:54;;;;
Ibnu,1,Pengiriman paket lambat,2025-12-07 16:53:48;;;;
Tito Soegiarto,5,paket sampai cukup cepat,2025-12-07 16:48:29;;;;
Santoso,5,kereeennn,2025-12-07 16:25:09;;;;
"boba fu,1,""Investigate shopeefood es teler jatiraden bang iyus also w&w kitchen setu bekasi penipu,karena jual shopeefood tanpa lalab sayur pdhl foto harusnya ada?taila shope"",2025-12-07 16:18:35";;;;
Riswan Nurdiawan,5,bagus,2025-12-07 16:17:03;;;;
"Russell Wantenaar,5,""Reliable , Friendly and honest."",2025-12-07 16:15:49";;;;
erfan sutania,5,aplikasi keren,2025-12-07 16:05:38;;;;
Rizki Fauzi,5,Best Shopping,2025-12-07 15:45:53;;;;
"pasfmjampang,1,""Paket hilang, janji mau diganti dana gak ada, kasus malah ditutup"",2025-12-07 15:37:35";;;;
"Rama Komang,2,""aku liat"""" di tiktok ternyata banyak jg yang ngalamin pengiriman lambat di SHOOPE sampe ada yg 2 minggu dan 1 bulan, trus ada yg estimasi nya berubah terus sampe semua orang jg ikut ngeluh ternyata..."",2025-12-07 15:05:14";;;;
Yuna Iroh,2,pengiriman nya jadi lama banget sekarang. seminggu ga dateng dateng.,2025-12-07 14:54:00;;;;
AZRIVA NAYRA,5,Shopee sangat bergunaa bangettt bagiiii saya terimakasihhh Shopee,2025-12-07 14:42:54;;;;
Niq WENCELAS,1,Dukung penjual merugikan konsumen . Barang rusak and hancur ngak ada penyelesaian,2025-12-07 14:36:51;;;;
Nina Irawati,5,Fast responses,2025-12-07 14:33:22;;;;
"Aryadi Bambang,5,""qeren, banyak diskon"",2025-12-07 14:31:43";;;;
vivi elvira,5,goodddd 👍,2025-12-07 14:22:43;;;;
Budyarti Nurrul,1,Susah menghubgi CS.!!!! barang sampai lama. pelayanan SPX mending di tiadakan.!!! buang2 waktu nunggu barang sampai tdk sesuai estimasi.!!!!! payah bgt.,2025-12-07 13:53:10;;;;
"Aji,5,""Shopee Goodlah, banyak free ongkir dan banyak seller yg murah2 juga, tapi utk user interface app nya perlu di perbaiki agar lebih nyaman dilihatnya"",2025-12-07 13:51:41";;;;
BOBA,5,beberapa kali berbelanja di sini tdk ada kendala semua lancar. alhamdulillah,2025-12-07 13:45:46;;;;
Dindha Fadhilah,5,mantap jiwa,2025-12-07 13:30:09;;;;
Ida Mursyidah,2,slow loading and often left page blank for no reason,2025-12-07 13:29:26;;;;
"Nathania,1,""sebelum top up shoppe pay aku ada voucher diskon 5k untuk pembelian pakai shoppe pay, pas aku udh top up VOUCHER DISKON UDAH GA ADA, buang2 duit bgt mana pake biaya admin 2k -_-"",2025-12-07 12:51:44";;;;
Ong Noviyadi chiptadi,5,good,2025-12-07 12:50:01;;;;
WaVi,1,kurir shopeefood double order nunggu 1 jam an!!!,2025-12-07 12:40:10;;;;
"muki febrianto,5,""so far so good, help us to get stuff that what we need"",2025-12-07 12:34:47";;;;
"ridwan febrians,1,""kecewa, paket saya di colong kurir grab sameday nya! sampe sekarang ga ada kejelasan"",2025-12-07 12:12:57";;;;
"Nazwa Aulia,1,""Sorry to say tapi pelayanan Shopee tuh sekarang jelek banget. Dulu saya selalu belanja online di Shopee over other apps, tapi nyatanya sekarang Shopee kalo dibanding apk sebelah kebanting banget. Barang sampenya kadang lebih dari waktu estimasi, voucher telat datengnya pun gabisa dipake. Padahal kadang pengiriman dari yang terdekat, suka dibawa muter muter dulu jadinya lama. Mengecewakan banget."",2025-12-07 11:58:22";;;;
"Novv Zriaa,5,""murah"""" tapi kadang ya gitu suka agak lemot"",2025-12-07 11:57:29";;;;
Piai Putra,5,mantap lah pokoknya,2025-12-07 11:54:27;;;;
robert mamanua,5,TOP BGT JNG,2025-12-07 11:45:28;;;;
Citra kirana,5,Tempat jual beli yang baik,2025-12-07 11:29:22;;;;
Thoriq Nasrullah,1,overdue seminggu paket cuma kaos overdue sampe seminggu gila,2025-12-07 11:06:00;;;;
"Fafa _. (Kiya),3,""ni apk kenapa si sebenarnya? tiap"""" pas login langsung lag ni hp malah tadi hp ku mati untung masih bisa nanya."",2025-12-07 10:32:46";;;;
Farhan Abdurrahman,5,Nice Apps 👍🏻👍🏻,2025-12-07 10:17:18;;;;
Agustina Susanto,5,bagus,2025-12-07 10:11:47;;;;
alfi sofyan syahrowardi,5,mantap,2025-12-07 09:27:07;;;;
SkyViation,1,bisa busanya naruh alamat di shopee food salah jauh,2025-12-07 08:46:59;;;;
Kuncoro 12,5,mantap,2025-12-07 06:15:18;;;;
Akunew Akunew,2,ok,2025-12-07 03:46:06;;;;
"Michael Roni,1,""Pengiriman lwat spx express sdh 10 hari blm sampai, cs hanya bot tdk membantu"",2025-12-07 02:38:56";;;;
"Muhammad Aditya Fathur Rahman,1,""Lagi marak kasus penipuan mengatasnamakan cs shopee, tolong di usut dan buat shopee lebih aman lagi"",2025-12-07 02:31:00";;;;
"Rani Zafirah syarif,5,""almost everything I need available here with good price, recommended"",2025-12-06 20:56:37";;;;
TH ARYA WISNUMURTI,5,good apps..,2025-12-06 19:58:21;;;;
Agus Hamzah,5,very useful,2025-12-06 19:49:30;;;;
"herdianto prayogo,2,""pencarian terkait tidak sesuai dengan yang tag yang dicari. prioritas yang muncul adalah item yang laku, bukan yang sesuai dengan item yang dicari."",2025-12-06 19:38:23";;;;
"Wendy Orlando,5,""pembelian mudah, terpercaya dan jika barang tiba rusak, tidak sesuai bisa di return dan ada option barang di ambil lagi oleh kurir,,👍👍👍"",2025-12-06 19:08:33";;;;
"Adrian Christopher,1,""Aplikasi selalu lemot, lokasi otomatis selalu salah"",2025-12-06 18:57:17";;;;
Lian Hwa,5,mainan nya keren cuy,2025-12-06 18:52:22;;;;
"Siti Rayya murod,1,""Aplikasi mata duitan, Biaya packing gaib aku sudah gak lanjutin perpanjangan shopee vip malah masih dilanjutin bodoh banget segitunya mau duit"",2025-12-06 18:47:41";;;;
"Mariks T,1,""gk bisa batalin di shoppefood. tidak bermaksud memesan hny salah pencet, sehingga mengeluarkan biaya besar yg tidak semestinya"",2025-12-06 18:24:03";;;;
Jey Ramon,5,Good App,2025-12-06 18:21:32;;;;
Adi Kr.Jr.,5,👍👍👍👍,2025-12-06 17:39:54;;;;
"olin dolphin,1,""dengan adanya SPX yang merupakan produk shopee u ekspedisi, pengiriman jadi lambat. garansi tepat waktu jargon dari shopee cuma sebuah jargon, tapi tidak ada upaya u tepat waktu."",2025-12-06 17:29:40";;;;
official katopas,5,semoga kedepan semakin di sukai banyak pelanggan,2025-12-06 17:04:55;;;;
Yogi,1,Can't pay with QRIS,2025-12-06 16:34:37;;;;
"borneo Anwar,5,""tempatnya pinjol ( pinjaman online ) belanja, jualan, Ama bayar2. termasuk bayar2 semua online, sangat berfungsi tp, buat pinjol yg terlambat 2 hari langsung di bend tidak boleh pinjam lagi baik itu shopee pay later atau shopee pinjam walaupun sudah melunasinya sebelum jangka waktu yg terikat di perjanjian. syg admin tidak me record pelanggan dgn benar."",2025-12-06 16:00:50";;;;
Kenari Stabilo,4,Belanja jadi lebih mudah makasih shoope. 👍👍👍,2025-12-06 16:00:14;;;;
Gibran.k.ramadhan,5,App nya bagus cuman gratis ongkir lah bisa kale🤣🤣,2025-12-06 15:27:48;;;;
Tuanku Bustaman Hassan,4,Impressi.ve Action on Mar,2025-12-06 15:24:53;;;;
Sanur Gultom,1,pelayanan pengiriman ekspedisi spx sangat lama dan penanganan komplain dan solusi dari CS Shopee juga sangat lamban dan mengecewakan,2025-12-06 15:14:11;;;;
"Ugie Arashi,1,""coba jelaskan, kenapa orderan saya terindikasi melakukan aktivitas mencurigakan ? apa maksudnya? bgmn solusi nya ? shoope semakin ngawurr"",2025-12-06 15:09:41";;;;
"Hariyanto Halim,1,""Saat kita transaksi menggunakan pengiriman instant, seller diberikan waktu 4-5 hari untuk melakukan pengiriman. Kalau instant boleh pengiriman 4-5 hari bagusan tidak perlu buat fitur itu. Harusny maksimal proses khusus instant itu 1 hari dong, masa bisa sampai 5 hari Kedua, chat yang diarahkan ke AI dulu dan bukan ke seller langsung, ini sebuah fitur yang sangat sangat konyol dan tidak berguna"",2025-12-06 15:06:58";;;;
"Nawal Fadilah Ibrahim,1,""CS slow response, ngga ada solusi, cuma disuruh tunggu."",2025-12-06 14:24:01";;;;
"Fahmi Ardiyansah,1,""Jujur udah kecewa dengan shoope food, sekarang kena limit jarak 500 meter hingga paling jauh 2 KM, udah kontak dengan customer service tapi ga ada perubahan. emang GOFOOD ANDALAN TERBAIK SEKARANG"",2025-12-06 13:54:01";;;;
kukuu mambu,1,Greed ceo,2025-12-06 13:42:09;;;;
"Arisakamu,2,""Can we have an option to not show the video and go straight to the product description when viewing items the home page? It's just, more clicks to get to the thing and it's bloody loud. It's annoying. And search often shows more of the previously viewed products rather than more relevant items."",2025-12-06 13:40:40";;;;
tony hilman,5,Front liner from the best marketplace in Indonesia. keep it up.,2025-12-06 13:09:35;;;;
Yassar Ali akbar,1,iklan nya ngeselin,2025-12-06 12:50:45;;;;
Abilla Syakirra,5,BAGUSSA,2025-12-06 12:23:25;;;;
MUHAMMAD SURYA,1,susah bener minta refund paket nyangkut ampir 2 minggu minta refund malah di tambahin hari nya apalah sulit bener minta refund di suruh tunggu sampe besok saya kecewa,2025-12-06 12:19:52;;;;
Dorthy Rosalita,5,belanja puas jika barang tidak sesuai dapat diretur,2025-12-06 12:11:30;;;;
Dwi,1,stop kerjasama dengan sicepat. terburuk. keterlambatan 4 hari di 1 kurir. dan masih menunggu. sangat buruk.,2025-12-06 11:42:42;;;;
"Risco Gmail,1,""Sekarang lebi SAMPAHHH PEMERASAN SHOPEE INI. MASA POTONGAN DARI PRODUK SEHARGA 38 RIBU = 14RIBU? HAMPIR 50%????? UNTUNG SAYA DR MANA????? MASA SAYA JUAL PRODUK, MARKUP 100%, TRUS ITU HAMPIR 50%nya diambl shopee? Sebelum dana masuk, ditulis di web saya terima 32..Walau rugi dikit ya sudahlahh. Eh tau2 pas pembeli klik pesanan selesai , saya CUMA dapt 24ribu!!!!!! PIKIR AJA, UNTUNGNYA DR MANA. mending ga saya jual"",2025-12-06 11:32:17";;;;
"I Putu Sudirasa,5,""good app, tapi entah hp saya yg lemot atau aplikasinya yg terlalu berat"",2025-12-06 11:16:03";;;;
"Karla Tantra,3,""Sudah bisa jalan, tp tetap berat loading halaman"",2025-12-06 10:53:56";;;;
"Sahal Arsena,2,""bagus tapi terlalu banyak hal yg tidak penting, kenapa banyak video promosi nya itu melalui perempuan berbaju ketat dengan hijab yg memang sengaja melakukannya seperti berjoget, saya sangat merasa terganggu dan kecewa dengan algoritma shopee."",2025-12-06 10:17:25";;;;
"loriz annas,1,""KALAU RESTONYA TUTUP, KAGAK USAH DITAMPILKAN IKLAN VOUCHER RESTONYA!!! ORANG UDAH BELI VOUCHERNYA KAGAK BISA RETUR PULA!!! MAKANIN DUIT HARRAM DARI NGEJEBAK KONSUMEN!!!"",2025-12-06 10:02:26";;;;
Sigit Novianto,5,nice,2025-12-06 09:46:24;;;;
"Denki Hasega,1,""VIP GAK GUNA, TETEP AJA GAK DAPET CS PRIORITAS. PAKE FITUR MENINGGALKAN PESAN JUGA GAK DIBALES SAMA SEKALI, UDAH 2 HARI LEWAT. SPX JUGA BUSUK BANGET GA ADA NOMOR PENGADUAN, PAKET STUCK SAMPE GAK KEPAKE. BANGKRUT AJA SANA"",2025-12-06 09:29:55";;;;
"Rahmawan Setyadi,1,""Akibat tidak mengikutsertakan customer, saya mengalami kerugian dan kehilangan banyak promo yang sudah saya dapat dan bayarkan, karena shopee membatalkan pesanan saya secara sepihak!!!"",2025-12-06 09:04:01";;;;
Arif Novem,5,Good service n all found satisfied,2025-12-06 08:58:14;;;;
"Hafiz ramadhani,1,""tolong pelayanan Shopee saya sudah pesan dan sudah baya via va dan bukti va nya sudah ada tapi posisi status masih di menunggu pembayaran, sudah menghubungi CS tapi jawabanya tamplate dan dana saya tidak di kembalikan dengan dalihenunggu proses tim terkait saya hanya minta uang saya kembali tapi sampe 2 hari dana saya belum di kembalikan oleh pihak Shopee, telah merugikan saya secara waktu , tolong petinggi Shopee bahwa laporan saya bisa di jadikan atensi"",2025-12-06 08:56:25";;;;
"Ꭺudrick Saputra,3,""Performa aplikasi: - Aplikasi sekarang terasa berat untuk hp RAM 8gb karena kurangnya memori management dan terlalu banyak fitur, ini aplikasinya berat banget jadinya - bug saat membuka aplikasi kadang masuk ke shopee video saat selesai update -- tidak adanya dark mode untuk menghemat daya seperti aplikasi e- commerce lainnya -search di produk yang disukai atau whislist kadang tidak muncul padahal produk itu sudah di 🩷 jadi harus scroll ke bawah lagi cukup merepotkan semoga didengar thx"",2025-12-06 08:23:35";;;;
"krekis joss,1,""bintang 1 utk kompetensi Shopee Express nya, lemot parah.."",2025-12-06 08:06:41";;;;
"Ivone,1,""Moral tanggungjawab macam apa ekspedisi terlambat diberi penggantian vocer 2-10rb tp dng syarat penggunaan belanja minimal 100rb Shopee benar2 korup n lbh parah dr kapitalis n komunis.Hitung saja Anda belanja 100rb,pakai vocer ekspedisi telat 2rb,itu pun checkout kita dikenakan biaya layanan 1rb,vocer bersih jd hnya 1rb.Itu namanya perampokan bukan tggjwb!avoid shopping on 1rst and last week each month! It often late shipping !!"",2025-12-06 04:41:24";;;;
"Monica Amanda,1,""sllu muncul iklan ini dmn"""" buat kesal"",2025-12-06 01:22:01";;;;
eko bawono,5,Good for my activety everyday,2025-12-05 22:26:52;;;;
"Risty Indra Noorsanti,1,""pesanan dari tgl 27 nov sampai skeangan 5 des belum jg sampai.. katanya kendala pengirimam, ehh tau² malah dikembalikan ke penjual.. CS di komplain ga solutif, cuma disurug sabar nunggu, ujung-ujungnya langsung enak EndChat.. mana suami pesan 3 hri lalu malahan udah sampai.. katanya penumpukan paket, lah kok yg baru malah udah sampai.. Ga pernah sekecewa ini sama sopi.. parahh, rugiin waktu, ga bisa kasih kompe sasi.."",2025-12-05 21:45:22";;;;
Źý,5,Good,2025-12-05 21:31:18;;;;
"Joe Poe,5,""bagaimanapun juga, shopee masih yang terbaik sampai saat ini."",2025-12-05 21:21:29";;;;
"Evan Pradana,3,""shopee tolong dong, restoran di shopee food sering nyangkut di lokasi lain. ketika dibeli ongkir mahal, saya kira memang lagi tinggi tarifnya ternyata lokasi restoran sangat jauh, baru saja terjadi, dari ongkir gratis jadi ongkir 29 ribu. perbaiki agar yang muncul di tampilan selalu restauran yang terdekat"",2025-12-05 21:15:01";;;;
"Armaity Kava,5,""the best e commerce in Indonesia, easy to online shopping, and customer service super humble and always helping customer,👍"",2025-12-05 21:02:00";;;;
NUFI ALABSHAR,1,pake live bilang ada shopefood deals..tau2 shopeepay kepotong ga pake password atau apa..pas liat produk makanan diluar kota..bayar ongkir sendiri..lah ini penipuan kah??ga bs dibalikin lagi voucher nya.. udah terlanjur kak..udah hangus juga..aku ikhlasin aja lah..,2025-12-05 20:45:52;;;;
"bagaskara,1,""biaya pelayanan berubah², bikin susah pas mau top up"",2025-12-05 20:38:39";;;;
Gunawan Wijaya,5,Useful app to have for shopping. great app for shopping.,2025-12-05 20:30:12;;;;
cindy aulia,1,akhir akhir ini sering lag sampe gabisa pencet apa apa dab PALING BENCI SAMA IKLAN YANG MAKSA BANGET!! SEMUA APLIKASI PLATFORM ADA IKLAN SHOPEE YANG MAKSA MASUK!! tolong perbaiki,2025-12-05 20:15:04;;;;
"Handono Cicuk,1,""setiap pembelian barang, kemudian butuh berkomunikasi dengan pihak toko utk aftersale atau instalasi, chat ke toko selalu AI pea yang jawab,."",2025-12-05 20:00:08";;;;
"Karman Lai,1,""solusi tidak jelas, saya baru pertama kali memakai shopee,dan saya memesan barang,sebenarnya saya tidak mau cod,cuma tertekan langsung pilihan,karena selama ini saya memakai tokopedia,tapi barang saya dipulangkan 2 x ke jakarta dan terakhir pihak spx express bilang karena saya cod.mereka mengira saya tidak mampu bayar dan baru pertama kali,saya sampai menunggu jawaban dan dimain2kan,hati2 buat yang baru memakai shopee.jangan terjadi seperti kejadian saya.saya tidak akan pernah memakai shopee"",2025-12-05 18:57:02";;;;
Zhao Lu Si (Rosy),5,Good olshop,2025-12-05 18:56:48;;;;
Diyan Juniarto,5,andalan,2025-12-05 17:58:37;;;;
Darmanto,1,lemot..paketan 3 hari tidak jalan,2025-12-05 17:38:45;;;;
Indra Harsono,5,Sudah lima tahun menggunakan shopee tak pernah kecewa sekalipun yang paling istimewa pengirimannya selalu tepat waktu,2025-12-05 17:18:10;;;;
"Ihsan Saira,1,""Admin dan Kurir Teledor. Beli paket gagal, saldo shopeepay gak balik. Beli barang malah salah rute pengiriman. Idiot. update: SPX lemot banget. CS gk jelas."",2025-12-05 17:16:04";;;;
Evelyn Avery,1,at first it was alright then I made a new account then boom everything gone,2025-12-05 16:47:11;;;;
Roki,1,SCAMMMMMM.,2025-12-05 16:25:19;;;;
"dimaz andhika,1,""jangan pernah pake garansi shopee yang pake moneesei, ente tau kan kalo asuransi ganti nama jadinya kayak apa hahahahaha rugi dari sekian juta orang biar receh gak kepakai lari kemana tuh"",2025-12-05 15:59:15";;;;
Jstnly.e,2,keberatan sering banyak bug fitur kebanyakan g penting g mutu. KASI FITUR LATAR GELAP olh silau sakit mata liat layar putih kelamaan g betah,2025-12-05 15:56:23;;;;
nuslicha asrie,5,helpful,2025-12-05 15:39:55;;;;
"December Altagracia,2,""Voucher emas tidak bisa digunakan, lapor CS ga ada solusi. semakin parah."",2025-12-05 15:23:49";;;;
"Diky Anugrah,1,""ngatasin pembatalan aja lama, jelas dari toko pertama order sampe toko ke 2 sama aja."",2025-12-05 15:18:40";;;;
Nabilah Nur Shabrina,3,biaya admin terlalu tinggi,2025-12-05 15:10:31;;;;
Lazuardi,4,Sangant membantu mendapatkan kebutuhan barang sehari-hari,2025-12-05 15:03:20;;;;
felix daritan,1,selalu bermasalah kalau pengiriman instant,2025-12-05 14:34:00;;;;
"Lilalac,1,""biaya layanannya makin nambah terus. suka automatis centang biaya proteksi, kadang suka auto pembayaran lewat shopeepay, padahal saldo masih cukup"",2025-12-05 13:51:42";;;;
Sugiyanto Slamet,5,barang berkwalitas,2025-12-05 13:44:43;;;;
Rei Sama,5,Great app....like it,2025-12-05 11:43:28;;;;
"Kayame Lynn,1,""Very slow and bad. The blocking feature was removed, making people annoyed with buyers who couldn't block sellers and the opposite, because they had fooled them."",2025-12-05 11:36:52";;;;
Irwan,5,Good Apps,2025-12-05 11:11:38;;;;
Irena Phan,5,Nice,2025-12-05 10:25:12;;;;
Takdir Nonci,5,good app and cs fully support,2025-12-05 10:24:47;;;;
"Lily Whitecat,1,""Biaya layanan naik 2x lipat dari 2000 jadi 4000, makin parah"",2025-12-05 09:57:43";;;;
Panji 1119,3,not bad,2025-12-05 09:23:22;;;;
"Aqua,1,""kalo soal belanja, iya Shopee itu enak, tapi kalo soal UI UX, shopee itu 0, jelek, Aplikasi berat (800mb) + lemot performa aplikasinya. Tidak disarankan untuk hp yang performanya kurang. Karna aplikasi ini terlalu banyak Pop Up video promosi yang auto play, dan semua grid produk juga banyak yang ke load di cache, ini ga baik, malah bikin performa lemot banget. SANGAT TIDAK PUAS!"",2025-12-05 09:23:19";;;;
